"V1","V2"
0.932332050858755,0.768647398657806
1.00147656043329,0.810687398120288
0.939048584902949,0.721641441336093
1.15100966566306,0.950820660757496
1.14801156961649,0.907016323306857
1.00821752241294,0.796165469696067
1.13839373781132,0.896483027489509
1.02461123830486,0.827246440910185
1.13516239135589,0.920050510559415
1.08600874355996,0.884882915090294
1.00009531697373,0.836981442715763
0.962649562743808,0.778148528424746
0.910527828372861,0.707964616063269
0.9289776693998,0.765565935708527
1.04962911941273,0.849784430101248
0.935295684594871,0.764397129757262
1.03971130515111,0.842011618978635
1.01427875788634,0.848614236411399
1.01959305998098,0.797143523755372
1.15558557648375,0.966602241994955
1.1577817690873,0.919606171541837
1.10142489156584,0.875656859592772
1.09727418086903,0.83971738038585
0.983605181730863,0.7740611073704
1.07140414032217,0.876545091072598
1.04995469072475,0.85791711635277
1.11932727301806,0.934643460509277
1.03159459248147,0.838041435778169
0.98955953166028,0.81065346390294
0.98491932086501,0.791514442083769
0.94491887079768,0.779704101804918
1.03869588002178,0.837527599376992
0.963469661209705,0.785661730415414
0.97935723777037,0.776675489592351
1.10720842317145,0.908117225039868
0.992114725118312,0.790291212394672
1.09739141324518,0.889133390609919
0.883185629973347,0.706012086985839
0.990915216557376,0.81511410641845
1.08234357446165,0.873976085785747
1.02782448192489,0.806304535604362
0.903496959285504,0.749606152452098
1.16898497912979,0.950475464934536
1.03424103107032,0.850097986088279
1.11541245040268,0.880556347969777
0.979978341875997,0.807185773130576
0.980307850993632,0.780485667099878
1.01278313463258,0.805232536826439
1.08410087530913,0.88002076304793
0.987183672402017,0.7921581559193
1.00059747032454,0.826233559824391
0.913990474563767,0.751413516519748
0.983249011976981,0.77890139120063
1.0291592477417,0.849187831296656
1.082625979944,0.870900828815527
1.10752072264534,0.866030679323796
1.11185409615577,0.908008887599546
0.908481870643703,0.758381405356068
1.04566412638574,0.808869571803643
1.03274889937642,0.790875155148649
0.94485549896255,0.735632908394907
0.991675394815137,0.790204427515701
1.07267592303926,0.887267125809375
1.03511246764088,0.842669717419862
1.01173087301118,0.829608228260548
0.930995455501372,0.739306157118185
1.08446633901958,0.914361029718726
0.930105398302375,0.739985255060444
1.01685774032322,0.84067499588995
1.11109433096057,0.885807390951388
0.90366358089101,0.722860297803728
0.953018139503858,0.766415666743505
1.03487441935559,0.80326149091751
0.977046355511535,0.790974246178236
0.945429680750951,0.747729662637775
1.08371742948586,0.876993011372262
1.1182277878443,0.894692639854167
1.14680134649441,0.938966392506537
1.03556651486197,0.823503099658946
1.03254345145548,0.800219517712192
1.1050456468718,0.871325982758107
1.06896217415295,0.87856751595198
1.11841825863432,0.938118672677002
1.02941460070789,0.833692914079484
1.06494487464527,0.859674101282971
1.06965442380703,0.882854923718166
1.16706053818765,0.930712942350682
1.0945749407952,0.878991394194329
0.948298870336411,0.767875749397708
1.13091139727698,0.904820851200852
1.09187884770721,0.889113476644271
1.0705001949037,0.893561693094495
0.988573247114733,0.798435774398908
1.08629022756215,0.870047187228314
1.07113569763014,0.857848155151784
0.96965320553009,0.764293932319525
1.01829786097658,0.82671997651174
1.10929049239424,0.875510946352731
1.07415209392736,0.856094496844429
0.954317974062398,0.748480907883726
