"V1","V2"
1.01122491517445,0.804376853911854
1.00021459961009,0.801349933162829
1.00222117645968,0.801604907293958
0.992250104515373,0.793424468924325
1.00083963704463,0.798946295805189
1.03237858292609,0.827063302326204
0.997946121619456,0.794091720502678
0.987847455727782,0.788939339781985
1.01373276861985,0.811185181446633
0.982649688617435,0.784372138489086
0.99311782707388,0.789253595729062
1.00072338042624,0.804292430796385
1.00371024984562,0.808583067096431
1.00598573612714,0.799044590513577
0.997671303102518,0.790802514595003
1.00728844000182,0.805287832793415
0.994900119117736,0.791818317265844
1.0300044248644,0.824270513964875
1.00496082570313,0.803321203469647
1.00394254640285,0.8048498870725
1.00903006820877,0.800424276397688
0.996473771495984,0.792444127908776
1.03441412212229,0.818174406693329
1.01970461542159,0.816711163666901
1.00884513094003,0.80021981003279
1.01913161843112,0.821796741638235
1.0220215508751,0.819046502038235
0.988141890865098,0.788965740644981
1.01423029793698,0.804803964291766
0.993960254411143,0.790803165611985
1.00980208086253,0.811139735274699
1.00169598324422,0.799329841120851
1.02435651510261,0.814394414751006
0.984619470436117,0.791221697233529
0.985244043104896,0.78417225231343
0.98683945833562,0.785910995861591
0.997948647346577,0.794248174645802
0.985364012955302,0.794830980289433
1.00599738205121,0.804286283218416
0.992203800544159,0.797375677658064
1.0018583271854,0.794100391513114
1.03392969132258,0.820549277249267
0.994318013048413,0.786609676751775
1.01835395654473,0.817536166956359
0.959755711875321,0.771391451051196
1.0025259541764,0.795073357516722
0.991987804974761,0.789589196545497
0.999938624523383,0.796318652791017
0.98943740419549,0.792138730140424
0.987281721917213,0.788768058480661
1.00286584638485,0.807793174521201
1.00452829764763,0.798878869883451
0.979798924793593,0.783979167664012
1.0004731240124,0.798252676864719
1.00366411024208,0.798021489361737
1.0071211037003,0.801423854259263
0.983001797017233,0.786436261274934
1.0062245474309,0.801961644862393
0.983471463904315,0.782999770510609
1.01810270191606,0.813071053020952
0.996585869922464,0.803529151796445
0.993932369935883,0.793998732400601
0.99346066027468,0.786357117258902
0.988047558140627,0.79210600699362
0.987771866536041,0.786596106760481
1.00041355427846,0.803130818665196
1.01673387060498,0.80880509529053
1.00590401842136,0.80546204138879
1.00037344232654,0.804014120628879
0.984008552656899,0.783153368502893
0.9784677063969,0.781924711620207
1.01350567588174,0.814541575057532
1.00589782354635,0.809669677436082
0.9962235351719,0.795955481605335
1.00542770886037,0.806894756548661
0.991569410521866,0.789610922802851
0.985650711726357,0.781908705649579
1.00558110209151,0.801709552972577
1.01110112726366,0.803778816632083
0.995458635176499,0.795421722775934
0.976667951724052,0.778911388588159
1.01471702213505,0.80701008339232
1.01080771064027,0.805073618625844
1.01350801712545,0.811721500257226
1.01449258060006,0.810614051564865
0.990561653718884,0.782485347897198
1.02039766236242,0.8166841858871
0.987545621605382,0.784682693324243
1.02162378825247,0.815539986409312
0.98753266922377,0.796328501536159
1.00324250933174,0.79551311358725
0.995612677418612,0.791122820754899
0.994053945747528,0.79853058520921
0.98237208873224,0.790778509946582
1.0038258626201,0.795312111273883
1.00151034183279,0.802554143189239
0.983074704894994,0.777161044834443
0.994689639703905,0.792943807505467
0.995527801411686,0.79262006464856
1.0035739147978,0.798386616123204
