"V1","V2","V3"
2.13847647455856,0.272236061709471,1.45545727740147
2.10959422219694,0.29946154361352,1.29800424574202
2.00974192818118,0.288645546847662,1.38838068217388
1.77977945678169,0.201799990123791,1.30458518964157
1.79572590134501,0.233553108924135,1.23095168358329
1.76371928625855,0.230485485102126,1.28968456824352
1.75666379594485,0.207557155852521,1.27458137511642
1.66580692780703,0.218403745928193,1.23962374244286
1.59881307463142,0.159042128544831,1.24150480316097
1.7457783206266,0.271876722951709,1.2759087210445
2.16308058831029,0.30054013940931,1.38203229841889
1.67165871993538,0.200628925755414,1.2471170754936
1.66173712700476,0.183933034508513,1.24275438255694
1.69689007228701,0.173473245088144,1.25774326279895
1.92559790426025,0.283729595178821,1.3312024112777
1.9161541420736,0.272972755629518,1.28856280871516
1.62757987853805,0.203761449855346,1.24698769203409
1.69467886909341,0.21679488897458,1.21294302435519
1.78905291663733,0.205927520700003,1.34571456881393
1.80073290707529,0.233326329999638,1.31059392817226
1.91747849330651,0.214694147144065,1.3565521087475
1.88635366744508,0.229083327143881,1.34042318606184
1.94958454524654,0.256721016201252,1.38729050009553
2.11355037045701,0.261451198360274,1.42247992629715
1.93061671823217,0.234322626224073,1.34541749581226
1.66496354499208,0.204307130522199,1.31069277027689
1.60236249978649,0.188000484794272,1.20845907981435
1.94870830507983,0.260908557123511,1.32857835535401
1.92791776541203,0.222259692863137,1.3869601588434
1.83436337059413,0.20471535822529,1.33136986482297
2.38962710864932,0.436406094585703,1.39416212888481
1.81325366306561,0.256523992362321,1.26990712963569
1.63637466407247,0.201592351037099,1.23163141084686
1.71357768194583,0.192699600533568,1.2639238370104
1.74005139424192,0.183764613393591,1.3155605803924
1.71105004111645,0.193696146570573,1.26244779649726
1.68999333557041,0.212111170827746,1.27724025619993
1.67141478170037,0.199725743311362,1.2608927187873
1.66890050379746,0.218574589312471,1.26300160510548
1.75380119520357,0.178578640437364,1.27367332390759
1.66167571544607,0.227135426221435,1.19955601852529
1.73462614626069,0.2043104072639,1.26759410980701
2.01549103180344,0.269513034809441,1.30591704282077
1.67715622340019,0.215689672360059,1.27130560950695
1.79079564410308,0.21606902397076,1.28090019896734
1.95204634425879,0.247787788497753,1.32827603849173
1.83937798292365,0.276199589234113,1.32691699884937
1.80300755087974,0.224712797177251,1.28418142372229
1.923635959846,0.238275464708165,1.35505697721454
1.7704991323168,0.241742745702032,1.29688462268934
1.67166647478919,0.18618379930848,1.25907560691728
1.78358683562858,0.212574804015497,1.32087607205158
1.57729983474388,0.196647160942216,1.23488693910656
1.83664685892626,0.225064227881161,1.34198748347904
1.61146105445723,0.152423295113578,1.23444830266346
1.97053595076854,0.248313394119242,1.36430822093213
1.87343069125632,0.217949211913235,1.33640042550632
1.97572604957517,0.2626795028678,1.3274211234721
1.8084889490459,0.219511348614204,1.32956477149426
1.64791726289424,0.206786702877807,1.21884193456882
1.80840064783977,0.241850340059268,1.31029069665773
1.89537529129908,0.303249990717277,1.36351163319532
1.81872871831953,0.197475297262287,1.25091430280001
1.77493640452623,0.21185006778459,1.2924921652689
1.70668700717685,0.191547730828279,1.26263252981131
1.81870803148651,0.214381171993535,1.32919358590807
1.9137999518904,0.28653750264317,1.31043286119573
1.7559557146006,0.210854362808007,1.281252456473
1.8325476459289,0.225342339769745,1.34814148109844
1.73107483762897,0.18786357415882,1.32215101498503
1.79435213185693,0.206268019750902,1.32315446393702
1.84737674486472,0.213616406872895,1.34336731161006
2.11298635529309,0.328376045587646,1.47616541089861
1.61550664822841,0.195951259076695,1.22972717206745
1.77351215774941,0.229032499300623,1.2193017691892
1.79740806892371,0.203105550861751,1.35290514304094
1.92303274351216,0.251550574085968,1.2766366346272
1.67097943214821,0.203224374011808,1.25465439218946
1.76461591069204,0.254919969013243,1.27738134102814
1.78771206456671,0.223692120331182,1.27641369856086
1.78119993235284,0.200531458183046,1.31619705422916
1.80041649380378,0.220265260967588,1.33600556549422
1.85586226405643,0.220862174424553,1.36059768570638
1.97476739908576,0.258521629982264,1.37351969291858
1.83288386565847,0.241858020349453,1.32755680123858
1.73492461099186,0.230822276144524,1.24947779749295
1.78227119801826,0.232453822577515,1.26998160387804
1.94481903479266,0.26846905391648,1.33158542256904
1.72631471105809,0.194389634326147,1.29253432813804
1.74586524200724,0.192471176381191,1.31449415786823
1.8007357001234,0.234884132489812,1.30973456246755
1.68257568420315,0.204061865113326,1.25832990071796
1.85869117895515,0.216632588908373,1.35641483200607
1.74245736937206,0.192848240075909,1.28019625809037
1.76118280153806,0.224301399665413,1.29534958888097
1.93702979699191,0.253607934093846,1.33713771720509
1.88605820476372,0.206583355190624,1.37446661214727
1.69576788731653,0.212724960822082,1.3014282542008
1.82855854783615,0.216481074596654,1.36061891125731
1.60258555436354,0.176488915186862,1.19954995662396
