"V1","V2"
0.994805715493252,0.799271059547971
0.962421788975565,0.761424292206151
1.09034891092064,0.869282401299984
1.00021060428119,0.791002131653552
1.01487579376644,0.810674447122695
1.04201847844659,0.847256792119206
0.95287543535145,0.759247093044065
1.01712394316876,0.806240393452438
1.01272266638565,0.797915149492292
1.04457056436859,0.847919026927454
0.971221856109763,0.780482097204324
0.963857498298446,0.76536223139334
1.00146396275106,0.803089087847113
0.952222209962125,0.764715932301461
0.956359951191106,0.760000355972309
1.03268392436465,0.824790151606341
0.994529176877993,0.806596101797154
1.02693831864369,0.834225728076661
0.982220264263484,0.756492052625422
0.949728118436965,0.774014257320473
1.05813729707905,0.8529006732305
0.97460722013411,0.782893160551482
1.00576500417801,0.826466996550107
1.03903142815117,0.833196545318209
1.05251695595718,0.845392919377612
1.01760743992209,0.818432507205613
1.01535834439146,0.799617001388499
1.04290968182621,0.830579311764483
1.0188932049129,0.78009088078145
1.0069476438152,0.834042469613361
1.07317403626094,0.848764113837722
1.01800666359145,0.822427497022193
0.985860605494191,0.787614828680464
0.99697863337577,0.793487835968876
1.00528633681638,0.807801929492072
0.956449118987466,0.751627759940133
0.958851505298094,0.770998241675184
0.993208122902269,0.785457935479409
1.05896145710539,0.841496747713717
1.00430024272892,0.804624412222381
1.01804461714603,0.811654204760459
1.01018165421984,0.808036648002501
0.998758201497752,0.787740778407494
0.97830322337925,0.78949203347237
0.995340973890951,0.77338363512434
1.02827572233743,0.819778370855308
1.01106553171775,0.811227246308601
1.01895031153015,0.82798620383435
0.98504624368885,0.787751879504327
1.01694448025136,0.826942882379492
0.993702568425245,0.788453898609873
1.00710720827737,0.806982601320286
1.04075178232275,0.844633662853852
1.05481129498356,0.84168338541976
1.07073534395206,0.853911977876795
1.03185697003968,0.817642049033456
0.987183821294141,0.762129480461511
1.02849175493913,0.811614603186617
0.957834462473098,0.760672801403502
1.05351663190031,0.848515543899439
0.955825500192638,0.781103151859002
1.03115656532269,0.830952141302213
1.01433269328386,0.811472653604726
0.987328635832223,0.796425732319174
1.05022851325472,0.846364000072814
1.02311509517153,0.829798107879586
0.997293943203178,0.806480822988675
1.00282869208795,0.784200026106346
0.944435786956332,0.74905891394112
0.999506558869826,0.809694396532941
1.0077899225729,0.816253905455106
1.04735086720206,0.83205892431621
0.99477379600646,0.779054586694476
0.99622777769349,0.795647744445377
0.957042404510912,0.76951010617052
1.00092403258685,0.814320559351157
0.953208472888257,0.750698111894893
1.02048241424474,0.817238651790811
1.03171944380036,0.826287988433885
0.985110382095151,0.788733038566184
1.03648365369095,0.822038374888594
1.00540553327533,0.817443109267678
0.965527403620995,0.775969644750617
0.966138346965361,0.777823134287001
1.02641425689903,0.829692940624145
1.05811706454699,0.846711231575163
1.07655115882173,0.857264640010003
1.0506313558454,0.822759734333355
1.03927806619275,0.828265362641551
1.0149787513425,0.823868078776044
1.06427814554086,0.834353483041381
0.963682480858799,0.772594275447358
0.97283619248297,0.781917857489784
1.03033176442667,0.813774951054278
1.01574052432032,0.806339068760291
1.00433433141515,0.804109380542567
0.988482083398626,0.798446616843153
1.02614815796066,0.837612236547366
1.04104358712532,0.840277399024855
0.979543637390702,0.77082824209888
