"V1","V2","V3"
1.67670852109262,0.179250952785719,1.33135037226567
1.98768501111615,0.247749689349721,1.32301621034686
1.50712856738658,0.212168123415491,1.16779248329328
1.63644645842704,0.233780833103679,1.25801453295604
2.02976696724393,0.243269616228119,1.37188614391715
2.18031038376914,0.279314355123342,1.47441645553661
1.99162903669401,0.269285028073939,1.35998358367792
1.83856858430113,0.310988927366777,1.297426713452
1.76244337704841,0.263486168911855,1.2866114325274
1.42341568477145,0.256707219568841,1.15336802929179
1.94600341479366,0.319546544978843,1.41392652142266
2.2800147383305,0.309325179048116,1.61871500731778
2.06559621283662,0.317229201179237,1.3603161493238
1.95725446196692,0.264028089552446,1.4204490211141
2.21895473282252,0.334344649112604,1.25819680685005
1.77494604691924,0.232301409952347,1.2264908447212
1.51435662032724,0.183639959518902,1.1842876233703
1.56284388520672,0.213190140894242,1.18837120649556
1.81031941374158,0.206742427564606,1.29639978191199
2.31938205904005,0.302057349957376,1.67014388296155
1.68341811428694,0.245182371910382,1.33448636762585
1.8282005647692,0.236439032460774,1.33932022179326
2.0497039960031,0.270713554297894,1.36306063506408
1.72196829735205,0.215678948001481,1.32995269296456
2.48309023098147,0.418752149133258,1.49364629209152
2.25185080676271,0.288779869593882,1.44076743652312
1.95854613014011,0.261254654909978,1.41591266029267
1.68141503209447,0.212893703146188,1.28826058009377
1.8130746335965,0.190975339714146,1.34954752082417
1.62950072845414,0.203775688156136,1.23691417053641
1.99366536879656,0.251656419791419,1.44297640808491
1.95045809910574,0.288358553658121,1.38928722162501
2.04868811669869,0.312610626449014,1.48567743433221
1.86461259735637,0.19543974335001,1.38377301078699
2.07103133135186,0.28708184739933,1.4975462973402
1.84162654140528,0.248017884338228,1.29115775359049
1.74843969096772,0.225840705472726,1.3491351929437
2.20058937697649,0.378234155971439,1.4810352075605
2.11252520695032,0.226092315145568,1.51870868693131
2.0937696994668,0.333447696397442,1.41336453915764
1.3750551289532,0.236403066572252,1.08762566005937
1.84200602901929,0.207237165243962,1.38672470015237
2.11826359916698,0.333684784484511,1.50451966288687
2.28232211653003,0.323368849316759,1.64381427893469
2.51287235796955,0.458834514507518,1.47371668120037
1.80662694452885,0.216438232498539,1.41985594631718
1.62575783299173,0.270349158232505,1.22964978407639
1.73213059979228,0.282244024362427,1.34485134290328
1.98685028201629,0.271407288921235,1.50128377845887
1.98812022685424,0.250831342442093,1.350387181796
1.76761451530877,0.189263982267619,1.30905615592306
2.23160015178205,0.38783473614461,1.41253301300509
1.84990044846667,0.260967000059365,1.30604512355366
1.69683024913859,0.183411054255876,1.30999760977572
2.81860870145721,0.500485226395321,1.72109178402163
1.64674916099385,0.223132257697168,1.28539487407791
3.19538092484116,0.549713328152604,1.84747606401217
1.62166963849973,0.254850870644064,1.23265189251633
1.90362366892136,0.235371296942994,1.41374934251358
1.53768030886801,0.149394437170211,1.25515564193175
1.68974436902601,0.283803597149011,1.28083567594719
2.29113895334281,0.309958739465169,1.47032861840992
2.24920078392125,0.278258008745443,1.53808756477898
1.93037210151636,0.283967213672881,1.45176761149964
1.63059812227074,0.196882398383939,1.19669867537918
1.85682736688644,0.281416759183275,1.40541045009191
1.71048981491832,0.259129439173537,1.3199096748119
1.99163743393864,0.210490447735645,1.36930049068287
2.92338032560299,0.552133942862704,1.59445595941453
1.73818991118095,0.185510291258953,1.29551288406442
1.84297979767692,0.26770364848379,1.25006838187717
1.78288708555313,0.212081091002698,1.29701701329422
1.61662703784295,0.228185195223235,1.1005387439384
1.90968190731018,0.291454881997913,1.38852468082525
2.01023479493989,0.292564854108074,1.38857287727625
2.07390828814994,0.296815281893126,1.38431340108931
2.09973728017166,0.28884910975913,1.39931185416963
1.59321645824334,0.19546952059493,1.23319931506835
1.65918784618584,0.317386344508322,1.2106587223146
1.86789923647379,0.329946974677447,1.22038128450383
1.43495857503194,0.251024145217218,1.06857567876479
2.15677895063826,0.247892969151956,1.52492845403437
2.53519829375915,0.407778455579714,1.78534308993669
1.91213899060618,0.282998168485042,1.3665307294731
1.64364366714082,0.231112740167961,1.32758602189445
1.96872142803258,0.214006255058109,1.38282814380941
2.02363556792999,0.355495776954773,1.49548214146489
1.61248679600472,0.256772408480711,1.16975224018152
2.20776910799703,0.369455156749026,1.43739191737848
1.48780702261027,0.179839653695892,1.16352342017704
1.57598715293328,0.249734260562112,1.20272424343532
1.70851662808561,0.25550863060923,1.20033773814686
1.88095380463166,0.282775167355983,1.3509630992515
1.63562930602956,0.225610697623151,1.18887307383367
1.45769598680884,0.184088596187469,1.10562871444855
1.97421382961021,0.245285339943221,1.39496701287486
1.98197889887443,0.215874199972467,1.40098811640715
1.75517607343855,0.275749942581298,1.30161863606981
1.78935505020887,0.333902433398584,1.38210927440063
2.49064440678254,0.386688116456932,1.5881127095087
