"V1","V2","V3","V4","V5"
0.835,0.656001006713345,0.946010548838135,0.845320097526994,0.860691137161725
0.825,0.631878924642636,0.939462746892406,0.851962304562005,0.853420537594451
0.87,0.733935229327634,0.938488025049837,0.888732919254658,0.87971394724523
0.885,0.746834993933426,0.971042261904762,0.896761904761905,0.908559230905035
0.85,0.67951044992299,0.923798232323232,0.883575757575758,0.880191431756649
0.855,0.695899562178022,0.94989800642248,0.907819422293107,0.878317116320212
0.885,0.75411060911109,0.961020825253178,0.933913043478261,0.907538969166003
0.855,0.699671323984422,0.928404142629654,0.90850900307422,0.87089019722982
0.83,0.624807521346667,0.906951036866359,0.836482334869432,0.861343107252832
0.825,0.64004507737266,0.911469004314399,0.827128427128427,0.824024708235235
0.87,0.719371915706317,0.931936782739852,0.911098228663446,0.896625704827385
0.845,0.658539370475722,0.938377681115181,0.854853988603989,0.87995018124361
0.81,0.60348844169583,0.914999349957374,0.881826086956522,0.84123068489396
0.88,0.75560124033818,0.957440627624047,0.894467787114846,0.881798564845346
0.845,0.675095073035592,0.916342324561404,0.860894736842105,0.865156602635886
0.875,0.743803423014789,0.928480844248108,0.94703557312253,0.893167848699764
0.86,0.700432775771139,0.917810617572254,0.911444207965947,0.887670800065421
0.85,0.69007481014093,0.95000214420419,0.86167325428195,0.86226681169853
0.82,0.611309440667369,0.909378651319441,0.863756613756614,0.848212762099805
0.875,0.737716625851244,0.935462052567316,0.880641775378617,0.894897435897436
0.835,0.651160322382708,0.933882728524672,0.866185119228598,0.8599322657898
0.87,0.724070382504538,0.94445547624622,0.915795993141531,0.890295070782876
0.865,0.715927571470685,0.920362257041204,0.896241462241462,0.885300285770874
0.88,0.754371747267028,0.950169211294531,0.946640316205534,0.894530969229
0.875,0.747719845811195,0.924747276280053,0.860734917256656,0.883306973398909
0.87,0.723131069310145,0.938076529489869,0.907007526653625,0.889822671082041
0.805,0.591155929573045,0.927480941938179,0.815402597402597,0.833181131038274
0.84,0.662603451021702,0.932561377540513,0.860752773796252,0.866606265147568
0.81,0.578745175914033,0.883893447293447,0.842987382987383,0.855818580235894
0.865,0.727028692346605,0.956878409090909,0.868606060606061,0.877068557919622
0.825,0.615623906766878,0.929148763638056,0.853938153800223,0.857249546341429
0.825,0.608467681663624,0.906267401579902,0.894444444444444,0.860374562780578
0.865,0.715595931317656,0.929347619047619,0.86378021978022,0.891428571428571
0.815,0.604355196833928,0.919940326519624,0.851627329192547,0.846734528629265
0.89,0.763694096299489,0.947148717948718,0.912923076923077,0.907087263541329
0.86,0.711246192908018,0.950629722981697,0.910575074048758,0.877773605896259
0.855,0.703438915982216,0.942011010432063,0.85954785954786,0.869446152259539
0.855,0.673495748076646,0.932788507788508,0.902732452732453,0.890214037626016
0.87,0.709001898182911,0.960582440395613,0.892356706262253,0.898715913476443
0.85,0.69749345892203,0.939461616161616,0.835272727272727,0.857179562276695
0.89,0.772410346178351,0.936899368686869,0.895777777777778,0.902174883524428
0.845,0.678510878358624,0.933763786067733,0.839198830409357,0.866626373626374
0.845,0.660074261011096,0.957559392692019,0.87422333533694,0.870543742566407
0.845,0.638904929534421,0.923772012151323,0.901564172736587,0.884722022975113
0.85,0.688700555173504,0.921702126720253,0.867079152731327,0.873143391562844
0.835,0.667506871863837,0.928339818295739,0.807815789473684,0.829607843137255
0.845,0.688110088498183,0.94737552213868,0.854402673350042,0.837336974984034
0.785,0.565287903355864,0.889827536644642,0.765168831168831,0.797433819725368
0.91,0.803947955056556,0.977383933658934,0.908697191697192,0.929309645298381
0.84,0.668243311453444,0.924232134733844,0.875575728619207,0.864996907854051
0.835,0.650274609409761,0.918904398585217,0.850612344177562,0.863225589225589
0.815,0.603347193347193,0.92363104250014,0.842620689655172,0.845697166318698
0.82,0.595887803086855,0.914830181049536,0.843445639187575,0.860471430250967
0.85,0.647349459359696,0.921314525576595,0.89023715492681,0.889951132611231
0.815,0.595138944493893,0.886265262029182,0.865374455629328,0.848766859012516
0.84,0.659030143922261,0.90201960199713,0.878527736131934,0.870188744394079
0.86,0.712621495657384,0.955311387532615,0.896698287220026,0.87367858658615
0.815,0.594827742729416,0.90045173992674,0.888179487179487,0.857053315246434
0.82,0.61968748114955,0.914251855052686,0.835776662950576,0.849627018414683
0.835,0.632895893720947,0.923699595806492,0.868546419098143,0.869258427453916
0.8,0.597128361859954,0.913614285714286,0.795177944862155,0.807598237940466
0.89,0.767352656826341,0.922976347117795,0.914537112010796,0.906834078660704
0.85,0.669280280889764,0.938983419081423,0.85305881857606,0.878697510046147
0.825,0.606939175780697,0.887150666675128,0.882266357439033,0.862581667844826
0.93,0.857369996162727,0.981569444444444,0.917432216905901,0.935344751866491
0.88,0.755977834805221,0.948351049677204,0.884391138273491,0.888630490956072
0.86,0.718872775700328,0.934283091185299,0.899712918660287,0.861858309146905
0.825,0.648934927707698,0.935704046588124,0.806371165066817,0.838659015403201
