"V1","V2","V3","V4","V5"
0.8725,0.737986366806637,0.954320681781487,0.880187370190325,0.888897935342601
0.83875,0.669434485717037,0.928053318552009,0.880259301378265,0.859590171985343
0.8775,0.749423243634633,0.954771230434109,0.874001709088524,0.893716461355863
0.87875,0.748767994804079,0.9470592725442,0.917444316436252,0.897510871234254
0.85625,0.706608087721257,0.928666894505346,0.870317147548675,0.873560425497912
0.87375,0.744484678899454,0.952104716554302,0.888030941184137,0.88500551281304
0.855,0.683823365134086,0.939500214292466,0.886321438324802,0.886377136942771
0.87125,0.725331209562345,0.951356010121449,0.905288484219068,0.895395884970595
0.85625,0.702663010066498,0.939085621764281,0.881724226290465,0.877997061215528
0.8725,0.739240137659508,0.949434903699965,0.904033051031398,0.88494899203075
0.88875,0.769458829843578,0.956369393883276,0.916741522797423,0.905895845387189
0.87,0.731214740319857,0.949091477936717,0.909246202669014,0.888872206125676
0.855,0.685429509762188,0.941908244301394,0.894262794262794,0.885673835206647
0.8625,0.710777826055728,0.946728338389285,0.899547450185748,0.886735621814689
0.875,0.743724834048041,0.9499382157042,0.880684063098924,0.88983558456229
0.87875,0.753047538394772,0.955522565320104,0.888221192434086,0.89283203012819
0.875,0.733002672211533,0.945233328072695,0.909871460345474,0.899087863179757
0.87375,0.742114465124662,0.954298381888125,0.91690962327716,0.887811640250135
0.8475,0.685308749081077,0.927788201544124,0.891522867452319,0.86997200836914
0.87125,0.738563239763346,0.948523942250494,0.880948926994694,0.883135299361754
0.87625,0.745394864234579,0.953033266078831,0.892908721078058,0.893761386955104
0.855,0.683935798273974,0.940932741404749,0.879822896100235,0.886526742205961
0.86625,0.716793225394592,0.93948144377213,0.893976247965056,0.890747391316201
0.91625,0.822745157839092,0.959191012594544,0.949913099593013,0.931618250438601
0.8625,0.700636662430672,0.940836410097637,0.892811655506116,0.892824667518042
0.85875,0.709066975782117,0.935701199819306,0.876463718997384,0.878395896399851
0.85375,0.700453833668115,0.925107927840089,0.892068705983549,0.873316943891217
0.875,0.742273808487704,0.94906419889988,0.896788452711881,0.893073442153472
0.8875,0.762049803450112,0.953356988307425,0.90119874373848,0.907437723491565
0.84125,0.662661294579532,0.94180567368107,0.863625970440181,0.870520686910255
0.8875,0.768750022264897,0.947399496662071,0.902757892840135,0.902671512182167
0.8825,0.750663718180236,0.952229845402104,0.91647039466755,0.904903938716204
0.88125,0.756248115527725,0.951016787388749,0.894166088527413,0.897166830668783
0.8475,0.68731033259038,0.932515875809227,0.894369448181967,0.867482548700154
0.8725,0.733327182328928,0.952433646696994,0.903278531016216,0.893980785908245
0.8675,0.714986616977501,0.946464575347424,0.902845644809931,0.89453638606602
0.8525,0.702138360294398,0.946041646793511,0.860186892065499,0.865221082893324
0.83875,0.666192996319538,0.930926946920758,0.86260016777244,0.864243768841095
0.86625,0.722823595432596,0.945715367811422,0.877593012684998,0.887147541908556
0.88375,0.756597538293158,0.956554735542514,0.914958118544745,0.903647248735773
0.8475,0.687995906289007,0.936348239261252,0.855890237686194,0.867077025385464
0.86375,0.712959835794503,0.952983450865152,0.908022281376319,0.888372987611536
0.87,0.733242858958704,0.938831622986825,0.883488003580634,0.885747570605471
0.86125,0.711625568896178,0.938816315334931,0.897309467927328,0.883068477089155
0.88875,0.76225192640629,0.952777301900875,0.919470542734228,0.910469802273836
0.875,0.737421759076847,0.950324407643435,0.891047810690399,0.896374115726223
0.88625,0.769092352180263,0.959400799351772,0.90430202280104,0.89688563816169
0.86375,0.717775260129141,0.947440879502553,0.884520248831967,0.884408065817559
0.88125,0.749090528595392,0.956090328695953,0.90027049421963,0.902600616475986
0.87375,0.740538085876752,0.944172279520983,0.903916007551668,0.89137815969885
0.88125,0.754772758474585,0.948555726003616,0.906938855901076,0.898135635184753
0.87875,0.750637540754569,0.954615592306548,0.904620616285136,0.894746669755589
0.86,0.715449417098898,0.935945723474166,0.860938385235118,0.872893192237638
0.86875,0.724459618597284,0.944109216765952,0.892331885937896,0.89144412150406
0.85375,0.700252634976618,0.931392855337414,0.877311677471586,0.872252715950885
0.8675,0.716330705766337,0.943002360539851,0.900372659392201,0.894397155303079
0.88875,0.772944327898292,0.957342354564819,0.903330905204539,0.901775797766281
0.895,0.780413450752294,0.960736964089462,0.902724427961191,0.911612654627279
0.8825,0.757503277691934,0.958749516370876,0.931529426856585,0.900214845123785
0.88875,0.773058470769977,0.960193414740343,0.907843622007578,0.901793782471001
0.865,0.719157265273206,0.929550099870764,0.882985754011275,0.886417160865854
0.85125,0.696310334210104,0.936111226412064,0.861941124065212,0.870070597004254
0.86125,0.718525570224865,0.948292925571027,0.879188094163234,0.874012928814844
0.835,0.651728526023154,0.921215446674537,0.883979785113626,0.865351581542526
0.8875,0.773075780441896,0.94995076350696,0.889128296289258,0.897258098490036
0.83875,0.66149973423676,0.921721269428411,0.868848592068406,0.865148578331181
0.8775,0.74265769209136,0.945659667797331,0.911068964771641,0.899340282581644
0.86375,0.717569094937909,0.945950838281708,0.913727330542982,0.884277721746652
0.87625,0.746390759010336,0.956264562848886,0.897533524904215,0.892293795776288
0.88375,0.760407023073272,0.952551655714614,0.901327318433134,0.90024714869821
0.85375,0.688932162748468,0.938230047976446,0.886559206969833,0.881511643118786
0.88,0.757036280697572,0.95132340336031,0.929293805939408,0.891330868978466
0.8875,0.771642862253432,0.960108260928258,0.911750467242548,0.899367620912724
0.88875,0.752617974478601,0.95624594580216,0.92301759516178,0.914723734280611
0.88875,0.769343022962017,0.946199663128612,0.920881470653846,0.905737753665436
0.88125,0.757523140413812,0.956148121287924,0.898628238837248,0.894897777518467
0.87875,0.7485539360783,0.953598138035284,0.906748097594187,0.897813324718366
0.8725,0.731676250455825,0.948651661970383,0.914915494354484,0.895530399413156
0.86,0.715646279572897,0.938455502504032,0.882320261437909,0.874841981308916
0.87125,0.730329882032406,0.947322976554215,0.93189301388617,0.893871755356774
0.8825,0.756766095823612,0.948526285401859,0.90213204457679,0.899563589225077
0.87,0.737293782218075,0.949719194378686,0.888495962444411,0.880621825203422
0.855,0.696973750632787,0.939479276966203,0.879644110115103,0.879467297410078
0.875,0.743841973061889,0.953839579673567,0.895327355306902,0.891371073110204
0.865,0.716397463614947,0.945004948912262,0.905445608712484,0.888098531998687
0.85375,0.691339914373591,0.931032710243141,0.873404928685645,0.880106101340667
0.875,0.733614910355788,0.955792984286975,0.899675021523761,0.899659892759693
0.865,0.717261032246551,0.943390559413175,0.898229949874687,0.887352731563953
0.86125,0.708535846367009,0.943650613011441,0.898904415105159,0.885233808836288
0.86125,0.719985068938934,0.937176198354596,0.865986465556551,0.872544083674027
0.875,0.73817841560215,0.954214783119874,0.90966420804716,0.894829111308461
0.8825,0.759827368548178,0.959311125647829,0.894493213385416,0.893886168567654
0.875,0.740427318730477,0.946503068608138,0.888149011840872,0.893683595267653
0.8325,0.650085576902483,0.925962822492103,0.850875740667249,0.86021341362205
0.87375,0.742033320726734,0.954930150686629,0.904447204177055,0.888256267178581
0.89875,0.789984719937574,0.962297137034035,0.907987983281087,0.912307795350445
0.87875,0.735279048520391,0.947854182441969,0.903341850959234,0.905449857317202
0.855,0.697551531518149,0.940868563394787,0.885781518113438,0.877607261359204
0.87125,0.732186977920328,0.947132682039547,0.888991324465009,0.89161506077841
0.86625,0.724231625337887,0.946186937845566,0.88164398219031,0.886021180153988
