"V1","V2","V3","V4","V5"
0.869333333333333,0.733732024316907,0.939660034637886,0.89143979516998,0.884693137897252
0.86,0.710694649540762,0.938815101631478,0.889742740535274,0.880338064077197
0.870666666666667,0.726119290244131,0.942502528760006,0.90614478307668,0.894687102293927
0.856666666666667,0.70292473371583,0.938975327375514,0.880659068700675,0.878733235265463
0.874666666666667,0.734516006464679,0.951235458400928,0.920395387668727,0.898353871623861
0.844666666666667,0.669363915381355,0.928489054824424,0.886459189735685,0.874705890711146
0.883333333333333,0.759918040985379,0.948923166386933,0.8919228910579,0.899701604227411
0.878666666666667,0.751413739751457,0.942640564560728,0.89576237729814,0.894641002744885
0.874666666666667,0.742017862267158,0.952870323656596,0.88508018112851,0.891016906255848
0.858666666666667,0.70305727994705,0.937587093138742,0.89153036075483,0.883645358139772
0.88,0.750842743803935,0.952701978341586,0.905301064806184,0.898943130884274
0.873333333333333,0.737110133464593,0.94738169549239,0.901166738136078,0.892996461070148
0.874,0.737371477545228,0.944524987729622,0.903471899308717,0.894889524183068
0.89,0.769414110696288,0.95826465830072,0.917096245575227,0.909358513116988
0.873333333333333,0.734330862317702,0.946642188588392,0.89896495133429,0.895732175743497
0.858,0.70526474682035,0.939645200556596,0.881152511947082,0.879733300226483
0.882666666666667,0.753912990649738,0.953654430108724,0.913060210915,0.902556286378253
0.892666666666667,0.775942308722667,0.964980387615322,0.914451218911693,0.910028894940582
0.872,0.733398891921011,0.945346465300887,0.903916362785012,0.89275007608399
0.861333333333333,0.70880679651665,0.941946454837228,0.87293583082729,0.884534529762187
0.874,0.74201462587398,0.949690878159667,0.90781946014957,0.890281458065651
0.871333333333333,0.724618073857459,0.941541631185051,0.907733109650346,0.896897611522224
0.866666666666667,0.723704677600612,0.946946640588612,0.893238380431106,0.887133334351696
0.855333333333333,0.700289381516311,0.934534648705365,0.879532840904382,0.876771474400429
0.854,0.698853096932572,0.941223863107403,0.887172530028961,0.875590651332159
0.886,0.763171747078174,0.954541422666385,0.916727419813147,0.904605806013008
0.871333333333333,0.734626738820285,0.945384068901805,0.891475343720144,0.890049187653058
0.89,0.773136826012556,0.951738651275131,0.912094746800963,0.906232145841529
0.867333333333333,0.725532901204848,0.952533527850518,0.883487891564852,0.886909755218923
0.879333333333333,0.750722479724972,0.955226326020223,0.89769358056974,0.897299440587934
0.866666666666667,0.722408748069314,0.944254202134993,0.908929929203372,0.888239782115408
0.856,0.69851731524414,0.939026657099963,0.879835773179783,0.880620570382934
0.863333333333333,0.720470521559523,0.945852702614579,0.904552631173604,0.881173661131875
0.851333333333333,0.6949860251432,0.942797952040051,0.878660209602833,0.869974205492776
0.866,0.720374011138209,0.937474716531142,0.90089124362502,0.888459250938711
0.87,0.731787700934865,0.944060282710238,0.902120982023797,0.889443282174678
0.855333333333333,0.700829960290608,0.943917490326984,0.895868161313569,0.877656633262594
0.884666666666667,0.753821070279464,0.954037514383755,0.908219916995397,0.907702019670902
0.888,0.765247336473334,0.952736073166828,0.928015704714488,0.90756467744193
0.862666666666667,0.710958317996803,0.935957509610944,0.906836051844948,0.887884668408451
0.853333333333333,0.697229264705371,0.941270819424726,0.893352590543962,0.874493309181576
0.886666666666667,0.762806807147739,0.946562938713067,0.919428071050596,0.90606940514122
0.868666666666667,0.729998364863482,0.946037025411803,0.887576547887327,0.886692244883331
0.874666666666667,0.730391281038713,0.950084824880304,0.912056437857356,0.900640141475017
0.885333333333333,0.758856388811809,0.952236170152613,0.911013114018732,0.905838207159333
0.858666666666667,0.707348577446329,0.94620403481069,0.881131193607352,0.88065164253817
0.859333333333333,0.707741235101148,0.941533780885159,0.884551765356034,0.880786890783587
0.883333333333333,0.756903759694146,0.953553701376863,0.919684491128845,0.902659431438531
0.874,0.732961226836121,0.95161012228806,0.898389474422885,0.897597705093588
0.850666666666667,0.691266046849982,0.942440142130035,0.88025006277903,0.872888350716302
0.882,0.755965000926267,0.948316184412976,0.905636290148024,0.89992688363785
0.854,0.697586884640828,0.938331366015994,0.895221552640908,0.874937885198477
0.857333333333333,0.698722434655199,0.940307467516679,0.884769491499419,0.883788055318739
0.886666666666667,0.765178594004668,0.957432302253669,0.902275616413014,0.903811461328261
0.898,0.787616427787494,0.960716669134153,0.91948338941305,0.913757472327385
0.874666666666667,0.742039332682132,0.947679369783181,0.905835713769351,0.892023715315408
0.883333333333333,0.760007522531574,0.953291623876226,0.909794289529449,0.899559160449628
0.874666666666667,0.739918276932467,0.946843107751541,0.902759791896655,0.89414754331864
0.857333333333333,0.694130469500808,0.936224462493054,0.887244265142532,0.886352692304213
0.888,0.770542678948859,0.95588113705597,0.913019649215802,0.902478779850678
0.878,0.748597709144739,0.952128547308284,0.905219749823611,0.895323485734513
0.876666666666667,0.745941457165097,0.94856904563373,0.881934581289895,0.893378954800331
0.870666666666667,0.731686864534268,0.93768710601874,0.883097378283136,0.890025810859434
0.860666666666667,0.709723583410931,0.936284408920861,0.878483625677109,0.883712603812487
0.874666666666667,0.739224988074942,0.943033195897086,0.900312907431551,0.895214600818325
0.873333333333333,0.738860087171668,0.946746749018601,0.89091944658886,0.891830437434552
0.87,0.732813152584351,0.945189265866794,0.892303939222783,0.888339360935332
0.882666666666667,0.760386022203125,0.953497123057406,0.896765291804595,0.897253446570819
0.884666666666667,0.759615622421585,0.951237423353099,0.911799511063326,0.903828590312158
0.874,0.739728830132199,0.94505030521601,0.893497080536624,0.891927659511823
0.870666666666667,0.734712732272374,0.945756625376961,0.889161947838257,0.888105717991001
0.875333333333333,0.73594502667654,0.951202377562769,0.905665862754132,0.898843501130207
0.881333333333333,0.757651410039539,0.953237581134996,0.885502576153315,0.895794687449119
0.870666666666667,0.732870969683902,0.948907153336264,0.893100285089385,0.889394232848273
0.868666666666667,0.728699723031687,0.9423919992945,0.90149690962601,0.888488309932638
0.875333333333333,0.741560428382041,0.95034592047047,0.894292333704098,0.894509521440605
0.868,0.726640054713365,0.949012962502188,0.889632372387347,0.887748981482015
0.866666666666667,0.719667320849284,0.945503419180447,0.892430660832197,0.890496640553607
0.872666666666667,0.738259187571817,0.948369471295732,0.889150614939184,0.890282238960093
0.856,0.691289774567264,0.933586109020204,0.902877073636472,0.885098917753708
0.867333333333333,0.715067427680898,0.943146471720759,0.896453995540049,0.894104622286087
0.898,0.790353061815791,0.949118098351668,0.929921433279833,0.912351485342234
0.858,0.707982302113687,0.938939404429294,0.871464436591328,0.877622718581483
0.867333333333333,0.721313102965959,0.947904447169927,0.898231811883497,0.890455327341707
0.866666666666667,0.726719883963207,0.947351178411676,0.888203834114691,0.88407802124627
0.866,0.725565437053101,0.950229585855287,0.883507381386947,0.883154614933941
0.865333333333333,0.72532153458261,0.945247866445978,0.883266490065593,0.880136866474006
0.853333333333333,0.7005931966001,0.937943382685808,0.873271266332778,0.871147142760635
0.864,0.709418330206962,0.943019718856705,0.897022528421492,0.891454918828994
0.862666666666667,0.706892980346885,0.93758893488666,0.900069610162564,0.890058584427638
0.851333333333333,0.689151007332274,0.942063209404239,0.895399151610277,0.876264869044603
0.886,0.761281526496486,0.948169287733219,0.906284008341292,0.904636117611591
0.874,0.739017179820235,0.95484687733095,0.88963174181376,0.891737485371578
0.874,0.739235065504987,0.949227909110602,0.918203514831286,0.892930736209349
0.862666666666667,0.717216210416089,0.946528435781439,0.884024933472994,0.881987408342573
0.866666666666667,0.723844222821268,0.944242854563109,0.893799240286942,0.886511296016721
0.84,0.666680691618125,0.922851540816543,0.873294215434756,0.866346583406137
0.853333333333333,0.694921174688292,0.934187282011377,0.860777130926357,0.874760600461369
