"V1","V2","V3"
1.80495455687111,0.243108799742322,1.35550448563982
1.64990108397975,0.182584495879478,1.22272988540011
2.0431784736068,0.367100941138777,1.33717057577715
1.78699685791948,0.193954849724241,1.31490464281429
1.77954573414511,0.227466529616617,1.35532806277783
1.80578507423745,0.213415112935929,1.28645152436054
1.78560485662384,0.192579422755089,1.3989317614088
1.90501760245227,0.25417620913496,1.42285326316148
1.672243556997,0.188769419786626,1.26412405006469
1.6851222561674,0.278625670269753,1.22870553772061
1.64192073096689,0.210630425942965,1.21124297261949
1.73928486371116,0.256140854870832,1.33918266904918
2.0415285525848,0.282209003674634,1.40196943623495
2.32953425379046,0.306170517114736,1.47891893833739
1.75673511242018,0.241693195741466,1.35749254778575
1.7780089620789,0.208239263184798,1.21099880120055
1.72108476385127,0.216516369652777,1.32692832957369
1.68919257922,0.205093838592346,1.29681041660697
2.07392487402497,0.270667892284835,1.4012084456956
1.67368979362879,0.215351226485584,1.24483925976206
2.06849740328232,0.232363404968308,1.50368319778333
2.09820165743132,0.305608213463691,1.42092909976985
1.72438762530517,0.253835812285012,1.26660864047586
1.61191614637003,0.18558587283908,1.22850208632968
1.81562293187474,0.270279259609241,1.29461190135163
2.00839870808824,0.243402422523891,1.46089977604771
1.85184523453003,0.251960543452932,1.2660810123366
1.85040610742589,0.278018038485523,1.30955168663697
2.1592652492342,0.259722127517623,1.51129898314738
1.62821189050276,0.179175651115978,1.22891946640715
1.88653775572974,0.272631113683086,1.37267971882934
1.8456257531463,0.196355589333057,1.33086665195647
1.60666690396362,0.218035237451212,1.20501326574942
1.80948488932538,0.223405954696614,1.31940880398215
1.97183381811507,0.238288409441441,1.36677660025039
2.00079322933827,0.250290629010183,1.33854350158782
1.77375405152901,0.286129262095353,1.27046339261374
1.76916071335645,0.198197975166033,1.28619430236418
2.20922427666777,0.274448937064587,1.3689825488339
1.96758231935391,0.266830070113579,1.44157655839806
1.84104479932569,0.209512641953802,1.34805224086314
1.97910699914359,0.297877927578263,1.43247870336444
1.67444185659634,0.217231924162406,1.19361893986163
1.7806625516061,0.214374708821182,1.30684231707818
2.00880653093376,0.271867818112601,1.40933028503992
1.78857941055062,0.20127407342605,1.39552449631936
1.66877576765352,0.195990210493389,1.30629214569137
1.96705995771663,0.235511694901135,1.38402573410543
1.95603746763134,0.236009573278937,1.4281603661692
1.75974364627273,0.220169297273396,1.34003296662573
1.7139118212169,0.225108828592195,1.29442476903852
2.13447163299249,0.282124990491529,1.43736289586187
2.05475119529377,0.379283243726361,1.25317859471078
1.6332159768921,0.178414878932292,1.28475299434842
1.79725884633554,0.224394053848219,1.34119583605615
1.87376834377365,0.223758005683867,1.32871097519291
1.82364466616815,0.25565377464779,1.34812111531843
1.89955184658178,0.2416292014237,1.36393027715693
1.95373898761288,0.235410138026422,1.42561102459039
2.15178011933743,0.229787137113437,1.59352611291552
1.48030842248347,0.134331052818128,1.16923552028118
1.80279094631332,0.247256566160567,1.31495729396225
2.37777800876759,0.388563106431565,1.51207176722831
1.8579581799926,0.185128723100461,1.34560444089399
1.52960667586505,0.151217609461889,1.17986683540758
1.60392355315548,0.184883212513435,1.21936995873526
1.77343513801366,0.192340094138811,1.2579801618474
2.29931537667254,0.402734772546194,1.30184869233693
1.74902784722645,0.23376504105576,1.2311488974732
1.70711372889587,0.206501027258116,1.30027324931196
1.73563110024441,0.221078958729836,1.29770976131621
2.00544252443643,0.244029130136034,1.4043228074495
1.70455531410431,0.17501364678044,1.29511490552217
3.43774366796222,0.846062266757663,1.68852925215546
1.52534904565685,0.240189191261661,1.17266715734141
1.79650427803605,0.214278208460006,1.31082606141383
1.74739692111245,0.232578007500659,1.31278194969253
1.68664672711174,0.205475651681943,1.24954968734329
1.85326830746393,0.282769057764353,1.34728001497681
1.55578847562512,0.181046411009867,1.1920266310717
1.77652486153136,0.208992025247104,1.30619678949669
2.29447904323319,0.338539421433671,1.50383569087907
1.73163002869847,0.171183872575164,1.29426074827626
1.90196943052537,0.242758206572701,1.43075110057337
1.73367842641586,0.197388029083955,1.31134529492561
1.83901912210934,0.209072134658235,1.36152409821617
1.7293853199395,0.245810451527999,1.3377061944555
1.85551998494785,0.219986319821334,1.34316608493295
1.83341908802252,0.251953863740067,1.3473776423465
1.86695166892199,0.212632778062265,1.39829156927065
1.85596780920364,0.246758999178597,1.27147612414756
1.71965589734273,0.211129435645431,1.26660780757037
1.95622504366548,0.310366916502825,1.31936764669317
1.85103147191857,0.268851166489361,1.30141992940332
1.9920314786076,0.229842452965322,1.47059285104752
1.58556593747156,0.209525537629908,1.21689114343119
1.92924493229041,0.200609854230685,1.34384245461315
2.75717604045227,0.596293580693692,1.54892701840087
1.90064080544538,0.230708238590155,1.33382886642563
1.878804106849,0.325532979593288,1.26103790377974
